Date, Close
5/21/2019,122.888855
5/22/2019,123.634521
5/23/2019,122.191628
5/24/2019,122.249702
5/28/2019,122.172241
5/29/2019,120.990822
5/30/2019,121.755852
5/31/2019,119.77063
6/3/2019,116.052025
6/4/2019,119.267067
6/5/2019,121.852684
6/6/2019,123.7798
6/7/2019,127.246628
6/10/2019,128.408691
6/11/2019,127.9245
6/12/2019,127.333778
6/13/2019,128.137543
6/14/2019,128.263443
6/17/2019,128.650803
6/18/2019,130.887802
6/19/2019,131.401031
6/20/2019,132.62117
6/21/2019,132.640564
6/24/2019,133.424957
6/25/2019,129.212463
6/26/2019,129.696655
6/27/2019,129.909714
6/28/2019,129.725708
7/1/2019,131.391327
7/2/2019,132.262894
7/3/2019,133.115082
7/5/2019,132.727707
7/8/2019,132.630905
7/9/2019,132.146683
7/10/2019,133.492737
7/11/2019,134.025345
7/12/2019,134.509552
7/15/2019,134.509552
7/16/2019,132.747101
7/17/2019,131.962677
7/18/2019,132.107956
7/19/2019,132.301636
7/22/2019,134.054382
7/23/2019,134.887207
7/24/2019,136.272018
7/25/2019,135.758804
7/26/2019,136.872437
7/29/2019,136.572235
7/30/2019,135.913727
7/31/2019,131.962677
8/1/2019,133.696106
8/2/2019,132.572769
8/5/2019,128.031021
8/6/2019,130.432632
8/7/2019,131.003967
8/8/2019,134.499878
8/9/2019,133.357178
8/12/2019,131.497864
8/13/2019,134.219055
8/14/2019,130.177124
8/15/2019,129.885635
8/16/2019,132.266098
8/19/2019,134.4814
8/20/2019,133.363998
8/21/2019,134.850571
8/22/2019,133.869263
8/23/2019,129.603882
8/26/2019,131.605377
8/27/2019,131.887161
8/28/2019,131.712265
8/29/2019,134.1996
8/30/2019,133.947006
9/3/2019,132.178635
9/4/2019,133.723541
9/5/2019,136.074829
9/6/2019,135.151825
9/9/2019,133.616623
9/10/2019,132.217529
9/11/2019,132.256378
9/12/2019,133.616623
9/13/2019,133.422318
9/16/2019,132.460419
9/17/2019,133.490311
9/18/2019,134.588242
9/19/2019,137.065887
9/20/2019,135.482132
9/23/2019,135.190674
9/24/2019,133.480606
9/25/2019,135.404404
9/26/2019,135.5793
9/27/2019,133.820679
9/30/2019,135.083786
10/1/2019,133.179428
10/2/2019,130.828094
10/3/2019,132.41185
10/4/2019,134.1996
10/7/2019,133.227982
10/8/2019,131.819138
10/9/2019,134.316193
10/10/2019,135.151825
10/11/2019,135.715317
10/14/2019,135.58902
10/15/2019,137.551682
10/16/2019,136.424606
10/17/2019,135.725052
10/18/2019,133.509766
10/21/2019,134.500778
10/22/2019,132.499268
10/23/2019,133.344589
10/24/2019,135.967941
10/25/2019,136.735535
10/28/2019,140.097336
10/29/2019,138.775909
10/30/2019,140.505402
10/31/2019,139.300598
11/1/2019,139.64064
11/4/2019,140.447113
11/5/2019,140.359665
11/6/2019,139.970993
11/7/2019,140.165314
11/8/2019,141.817108
11/11/2019,141.962814
11/12/2019,142.895569
11/13/2019,143.128769
11/14/2019,143.857498
11/15/2019,145.713242
11/18/2019,146.072754
11/19/2019,146.121338
11/20/2019,145.867859
11/21/2019,145.731369
11/22/2019,145.838608
11/25/2019,147.437485
11/26/2019,148.217422
11/27/2019,148.500137
11/29/2019,147.583771
12/2/2019,145.799606
12/3/2019,145.565659
12/4/2019,146.092102
12/5/2019,146.17009
12/6/2019,147.944443
12/9/2019,147.564209
12/10/2019,147.339996
12/11/2019,147.895721
12/12/2019,149.397095
12/13/2019,150.654724
12/16/2019,151.629669
12/17/2019,150.81073
12/18/2019,150.498734
12/19/2019,151.805161
12/20/2019,153.462509
12/23/2019,153.462509
12/24/2019,153.433258
12/26/2019,154.690918
12/27/2019,154.973648
12/30/2019,153.63797
12/31/2019,153.745239
1/2/2020,156.59201
1/3/2020,154.642151
1/6/2020,155.04187
1/7/2020,153.62822
1/8/2020,156.075302
1/9/2020,158.025162
1/10/2020,157.293945
1/13/2020,159.185287
1/14/2020,158.064148
1/15/2020,159.087784
1/16/2020,162.002808
1/17/2020,162.909515
1/21/2020,162.324539
1/22/2020,161.544617
1/23/2020,162.539032
1/24/2020,160.901154
1/27/2020,158.210373
1/28/2020,161.310669
1/29/2020,163.825928
1/30/2020,168.447052
1/31/2020,165.961014
2/3/2020,170.006927
2/4/2020,175.603012
2/5/2020,175.388489
2/6/2020,179.024979
2/7/2020,179.278458
2/10/2020,183.967804
2/11/2020,179.814667
2/12/2020,180.077881
2/13/2020,179.102982
2/14/2020,180.701843
2/18/2020,182.534698
2/19/2020,183.082123
2/20/2020,180.286224
2/21/2020,174.586914
2/24/2020,167.059525
2/25/2020,164.30275
2/26/2020,166.355652
2/27/2020,154.634415
2/28/2020,158.378555
3/2/2020,168.916931
3/3/2020,160.82251
3/4/2020,166.727142
3/5/2020,162.543091
3/6/2020,157.948456
3/9/2020,147.243881
3/10/2020,157.313004
3/11/2020,150.186401
3/12/2020,135.942993
3/13/2020,155.269852
3/16/2020,132.384583
3/17/2020,143.284653
3/18/2020,137.252975
3/19/2020,139.511169
3/20/2020,134.271301
3/23/2020,132.931992
3/24/2020,145.014969
3/25/2020,143.626801
3/26/2020,152.610809
3/27/2020,146.344467
3/30/2020,156.638458
3/31/2020,154.174973
4/1/2020,148.700455
4/2/2020,151.779861
4/3/2020,150.381927
4/6/2020,161.565491
4/7/2020,159.825378
4/8/2020,161.428635
4/9/2020,161.438385
4/13/2020,161.800095
4/14/2020,169.806534
4/15/2020,168.027344
4/16/2020,173.071655
4/17/2020,174.596695
4/20/2020,171.136063
4/21/2020,164.05835
4/22/2020,169.630569
4/23/2020,167.577637
4/24/2020,170.637466
4/27/2020,170.148697
4/28/2020,166.003738
4/29/2020,173.452927
4/30/2020,175.193054
5/1/2020,170.657043
5/4/2020,174.831314
5/5/2020,176.708282
5/6/2020,178.44838
5/7/2020,179.484619
5/8/2020,180.540405
5/11/2020,182.554245
5/12/2020,178.419067
5/13/2020,175.720901
5/14/2020,176.483444
5/15/2020,179.054489
5/18/2020,180.765244
5/19/2020,179.513947
5/20/2020,182.003937
5/21/2020,179.817825
5/22/2020,179.896255
5/26/2020,177.994476
5/27/2020,178.229736
5/28/2020,177.827789
5/29/2020,179.641388
6/1/2020,179.229675
6/2/2020,181.268692
6/3/2020,181.709839
6/4/2020,179.317886
6/5/2020,183.513611
6/8/2020,184.650772
6/9/2020,186.062393
6/10/2020,192.963791
6/11/2020,182.601929
6/12/2020,184.042999
6/15/2020,185.21933
6/16/2020,189.758179
6/17/2020,190.414978
6/18/2020,192.45401
6/19/2020,191.307068
6/22/2020,196.620316
6/23/2020,197.933914
6/24/2020,193.944061
6/25/2020,196.394867
6/26/2020,192.463806
6/29/2020,194.532288
6/30/2020,199.502396
7/1/2020,200.669006
7/2/2020,202.198288
7/6/2020,206.550842
7/7/2020,204.149063
7/8/2020,208.638885
7/9/2020,210.099548
7/10/2020,209.462387
7/13/2020,202.992325
7/14/2020,204.247147
7/15/2020,203.943222
7/16/2020,199.904388
7/17/2020,198.884811
7/20/2020,207.433105
7/21/2020,204.639267
7/22/2020,207.58017
7/23/2020,198.551514
7/24/2020,197.335953
7/27/2020,199.835724
7/28/2020,198.041794
7/29/2020,200.041611
7/30/2020,199.884766
7/31/2020,200.9729
8/3/2020,212.275833
8/4/2020,209.089844
8/5/2020,208.74675
8/6/2020,212.089584
8/7/2020,208.295792
8/10/2020,204.149063
8/11/2020,199.375
8/12/2020,205.070557
8/13/2020,204.59021
8/14/2020,204.78627
8/17/2020,206.139114
8/18/2020,207.325302
8/19/2020,206.067474
8/20/2020,210.862915
8/21/2020,209.329971
8/24/2020,209.988342
8/25/2020,212.720184
8/26/2020,217.319107
8/27/2020,222.655075
8/28/2020,224.944672
8/31/2020,221.62323
9/1/2020,223.333115
9/2/2020,227.637222
9/3/2020,213.535828
9/4/2020,210.53862
9/8/2020,199.149414
9/9/2020,207.629913
9/10/2020,201.812469
9/11/2020,200.495682
9/14/2020,201.851761
9/15/2020,205.163391
9/16/2020,201.498001
9/17/2020,199.395065
9/18/2020,196.918716
9/21/2020,199.031464
9/22/2020,203.82695
9/23/2020,197.115265
9/24/2020,199.670242
9/25/2020,204.220047
9/28/2020,205.811981
9/29/2020,203.669708
9/30/2020,206.686554
10/1/2020,208.779648
10/2/2020,202.61824
10/5/2020,206.735703
10/6/2020,202.343094
10/7/2020,206.19519
10/8/2020,206.932236
10/9/2020,212.071609
10/12/2020,217.564774
10/13/2020,218.999496
10/14/2020,217.034134
10/15/2020,215.854935
10/16/2020,215.854935
10/19/2020,210.509171
10/20/2020,210.931702
10/21/2020,211.079117
10/22/2020,211.167572
10/23/2020,212.484314
10/26/2020,206.440887
10/27/2020,209.555969
10/28/2020,199.169052
10/29/2020,201.173706
10/30/2020,198.962708
11/2/2020,198.825134
11/3/2020,202.85408
11/4/2020,212.641556
11/5/2020,219.422043
11/6/2020,219.84462
11/9/2020,214.606934
11/10/2020,207.354782
11/11/2020,212.798782
11/12/2020,211.708038
11/13/2020,212.759491
11/16/2020,213.467026
11/17/2020,210.74501
11/18/2020,207.966599
11/19/2020,209.286819
11/20/2020,207.286758
11/23/2020,207.01091
11/24/2020,210.705612
11/25/2020,210.715439
11/27/2020,212.055389
11/30/2020,210.912506
12/1/2020,213.02095
12/2/2020,212.193344
12/3/2020,211.080002
12/4/2020,211.198212
12/7/2020,211.129242
12/8/2020,212.823898
12/9/2020,208.67598
12/10/2020,207.414871
12/11/2020,210.114441
12/14/2020,211.040558
12/15/2020,210.971619
12/16/2020,216.045654
12/17/2020,216.183594
12/18/2020,215.365845
12/21/2020,219.306808
12/22/2020,220.636932
12/23/2020,217.759995
12/24/2020,219.464462
12/28/2020,221.641876
12/29/2020,220.843826
12/30/2020,218.410248
12/31/2020,219.139343
1/4/2021,214.479095
1/5/2021,214.685989
1/6/2021,209.119339
1/7/2021,215.070251
1/8/2021,216.380646
1/11/2021,214.282043
1/12/2021,211.759827
1/13/2021,213.149002
1/14/2021,209.877991
1/15/2021,209.513428
1/19/2021,213.247543
1/20/2021,221.031006
1/21/2021,221.651733
1/22/2021,222.617264
1/25/2021,226.144455
1/26/2021,228.903168
1/27/2021,229.464767
1/28/2021,235.405807
1/29/2021,228.538635
2/1/2021,236.115173
2/2/2021,235.977249
2/3/2021,239.415802
2/4/2021,238.440369
2/5/2021,238.627579
2/8/2021,238.893585
2/9/2021,240.174423
2/10/2021,239.238464
2/11/2021,240.883835
2/12/2021,241.37645
2/16/2021,240.105453
2/17/2021,241.152237
2/18/2021,240.74733
2/19/2021,237.96254
2/22/2021,231.58316
2/23/2021,230.358643
2/24/2021,231.622665
2/25/2021,226.13205
2/26/2021,229.479752
3/1/2021,233.982849
3/2/2021,230.951157
3/3/2021,224.71991
3/4/2021,223.900269
3/5/2021,228.709473
3/8/2021,224.552017
3/9/2021,230.862274
3/10/2021,229.519241
3/11/2021,234.170471
3/12/2021,232.807678
3/15/2021,231.87941
3/16/2021,234.743225
3/17/2021,234.081589
3/18/2021,227.840454
3/19/2021,227.475082
3/22/2021,233.044708
3/23/2021,234.614853
3/24/2021,232.521317
3/25/2021,229.440247
3/26/2021,233.528564
3/29/2021,232.304062
3/30/2021,228.95636
3/31/2021,232.827423
4/1/2021,239.325302
4/5/2021,245.961441
4/6/2021,244.766541
4/7/2021,246.781067
4/8/2021,250.089264
4/9/2021,252.65683
4/12/2021,252.716064
4/13/2021,255.263916
4/14/2021,252.40007
4/15/2021,256.261261
4/16/2021,257.485809
4/19/2021,255.510788
4/20/2021,255.036743
4/21/2021,257.32782
4/22/2021,253.960358
4/23/2021,257.890686
4/26/2021,258.285706
4/27/2021,258.70047
4/28/2021,251.382935
4/29/2021,249.358505
4/30/2021,249.032623
5/3/2021,248.716614
5/4/2021,244.697403
5/5/2021,243.39389
5/6/2021,246.61322
5/7/2021,249.309113
5/10/2021,244.095016
5/11/2021,243.156891
5/12/2021,236.017136
5/13/2021,239.996826
5/14/2021,245.052917
5/17/2021,242.119995
5/18/2021,240.046204
5/19/2021,240.640091
5/20/2021,243.965805
5/21/2021,242.669159
5/24/2021,248.221954
5/25/2021,249.152374
5/26/2021,248.924713
5/27/2021,246.766968
5/28/2021,247.133163
6/1/2021,244.876419
6/2/2021,244.777451
6/3/2021,243.20369
6/4/2021,248.231842
6/7/2021,251.221054
6/8/2021,249.993698
6/9/2021,251.003281
6/10/2021,254.616043
6/11/2021,255.25943
6/14/2021,257.239044
6/15/2021,255.724609
6/16/2021,254.754639
6/17/2021,258.238739
6/18/2021,256.783691
6/21/2021,259.95108
6/22/2021,262.801697
6/23/2021,262.564148
6/24/2021,263.969666
6/25/2021,262.316711
6/28/2021,265.979004
6/29/2021,268.631561
6/30/2021,268.136719
7/1/2021,268.82962
7/2/2021,274.817841
7/6/2021,274.827789
7/7/2021,277.074615
7/8/2021,274.59021
7/9/2021,275.104919
7/12/2021,274.491272
7/13/2021,278.113861
7/14/2021,279.628326
7/15/2021,278.163391
7/16/2021,277.886261
7/19/2021,274.184387
7/20/2021,276.470825
7/21/2021,278.529602
7/22/2021,283.221283
7/23/2021,286.71524
7/26/2021,286.101563
7/27/2021,283.617188
7/28/2021,283.300446
7/29/2021,283.577576
7/30/2021,282.003784
8/2/2021,281.914734
8/3/2021,284.191284
8/4/2021,283.587524
8/5/2021,286.566772
8/6/2021,286.507416
8/9/2021,285.388885
8/10/2021,283.518188
8/11/2021,284.02301
8/12/2021,286.853821
8/13/2021,289.862823
8/16/2021,291.594971
8/17/2021,290.090454
8/18/2021,288.315369
8/19/2021,294.305176
8/20/2021,301.832123
8/23/2021,302.11972
8/24/2021,300.106598
8/25/2021,299.501678
8/26/2021,296.605927
8/27/2021,297.230682
8/30/2021,301.068512
8/31/2021,299.372772
9/1/2021,299.323151
9/2/2021,298.648773
9/3/2021,298.638916
9/7/2021,297.686859
9/8/2021,297.716583
9/9/2021,294.781219
9/10/2021,293.253967
9/13/2021,294.523346
9/14/2021,297.30014
9/15/2021,302.28833
9/16/2021,302.685028
9/17/2021,297.379425
9/20/2021,291.855682
9/21/2021,292.351532
9/22/2021,296.100159
9/23/2021,297.071991
9/24/2021,296.863739
9/27/2021,291.726776
9/28/2021,281.165192
9/29/2021,281.641235
9/30/2021,279.578552
10/1/2021,286.698853
10/4/2021,280.758636
10/5/2021,286.361725
10/6/2021,290.675537
10/7/2021,292.401123
10/8/2021,292.401123
10/11/2021,291.786285
10/12/2021,290.447479
10/13/2021,293.848999
10/14/2021,300.235504
10/15/2021,301.68338
10/18/2021,304.737793
10/19/2021,305.670013
10/20/2021,304.856812
10/21/2021,308.179016
10/22/2021,306.592285
10/25/2021,305.570862
10/26/2021,307.534363
10/27/2021,320.485962
10/28/2021,321.656097
10/29/2021,328.865753
11/1/2021,326.634399
11/2/2021,330.36322
11/3/2021,331.225983
11/4/2021,333.645691
11/5/2021,333.26886
11/8/2021,334.191162
11/9/2021,333.15979
11/10/2021,328.052521
11/11/2021,329.668976
11/12/2021,333.92337
11/15/2021,333.278778
11/16/2021,336.690216
11/17/2021,336.918701
11/18/2021,339.054749
11/19/2021,340.882813
11/22/2021,337.624115
11/23/2021,335.488068
11/24/2021,335.716583
11/26/2021,327.539978
11/29/2021,334.444885
11/30/2021,328.444061
12/1/2021,327.937378
12/2/2021,327.351227
12/3/2021,320.9133
12/6/2021,324.072632
12/7/2021,332.745972
12/8/2021,332.795654
12/9/2021,330.937805
12/10/2021,340.316528
12/13/2021,337.196899
12/14/2021,326.208679
12/15/2021,332.477692
12/16/2021,322.791016
12/17/2021,321.698151
12/20/2021,317.833405
12/21/2021,325.165497
12/22/2021,331.03714
12/23/2021,332.517456
12/27/2021,340.227112
12/28/2021,339.034882
12/29/2021,339.730377
12/30/2021,337.117401
12/31/2021,334.136902
1/3/2022,332.577087
1/4/2022,326.874359
1/5/2022,314.326324
1/6/2022,311.84256
1/7/2022,312.001526
1/10/2022,312.230042
1/11/2022,312.935425
1/12/2022,316.204041
1/13/2022,302.821503
1/14/2022,308.186432
1/18/2022,300.685455
1/19/2022,301.361023
1/20/2022,299.642242
1/21/2022,294.108429
1/24/2022,294.446198
1/25/2022,286.61734
1/26/2022,294.783966
1/27/2022,297.893677
1/28/2022,306.259033
1/31/2022,308.961395
2/1/2022,306.755768
2/2/2022,311.425262
2/3/2022,299.294525
2/4/2022,303.954102
2/7/2022,298.99649
2/8/2022,302.583069
2/9/2022,309.18988
2/10/2022,300.417206
2/11/2022,293.124847
2/14/2022,293.085114
2/15/2022,298.519623
2/16/2022,298.171173
2/17/2022,289.440094
2/18/2022,286.652496
2/22/2022,286.44342
2/23/2022,279.026489
2/24/2022,293.282959
2/25/2022,295.990875
2/28/2022,297.464325
3/1/2022,293.641357
3/2/2022,298.858093
3/3/2022,294.607056
3/4/2022,288.573914
3/7/2022,277.672516
3/8/2022,274.626099
3/9/2022,287.21994
3/10/2022,284.322876
3/11/2022,278.827362
3/14/2022,275.21347
3/15/2022,285.875946
3/16/2022,293.083832
3/17/2022,293.910156
3/18/2022,299.097015
3/21/2022,297.832642
3/22/2022,302.710907
3/23/2022,298.161194
3/24/2022,302.750763
3/25/2022,302.332611
3/28/2022,309.321472
3/29/2022,314.01059
3/30/2022,312.467438
3/31/2022,306.942047
4/1/2022,308.04715
4/4/2022,313.57251
4/5/2022,309.500671
4/6/2022,298.171173
4/7/2022,300.032867
4/8/2022,295.652374
4/11/2022,283.994354
4/12/2022,280.808533
4/13/2022,286.343842
4/14/2022,278.588409
4/18/2022,279.27536
4/19/2022,284.034149
4/20/2022,285.089447
4/21/2022,279.564087
4/22/2022,272.814178
4/25/2022,279.474487
4/26/2022,269.021057
4/27/2022,281.963409
4/28/2022,288.344971
4/29/2022,276.288666
5/2/2022,283.207855
5/3/2022,280.529785
5/4/2022,288.69342
5/5/2022,276.119446
5/6/2022,273.511078
5/9/2022,263.406067
5/10/2022,268.30426
5/11/2022,259.393951
5/12/2022,254.217041
5/13/2022,259.961456
5/16/2022,260.339752
5/17/2022,265.636169
5/18/2022,253.54184
5/19/2022,252.603821
5/20/2022,252.025055
5/23/2022,260.0979
5/24/2022,259.070099
5/25/2022,261.963928
5/26/2022,265.336792
5/27/2022,272.661224
5/31/2022,271.294159
6/1/2022,271.842987
6/2/2022,273.998383
6/3/2022,269.448059
6/6/2022,268.180756
6/7/2022,271.922821
6/8/2022,269.83725
6/9/2022,264.229156
6/10/2022,252.454147
6/13/2022,241.746857
6/14/2022,243.972153
6/15/2022,251.226746
6/16/2022,244.451126
6/17/2022,247.125443
6/21/2022,253.20256
6/22/2022,252.593842
6/23/2022,258.311676
6/24/2022,267.132996
6/27/2022,264.328949
6/28/2022,255.936752
6/29/2022,259.70874
6/30/2022,256.28598
7/1/2022,259.030182
7/5/2022,262.293274
7/6/2022,265.646118
7/7/2022,267.831482
7/8/2022,267.093079
7/11/2022,263.949738
7/12/2022,253.13269
7/13/2022,252.184708
7/14/2022,253.54184
7/15/2022,256.176239
7/18/2022,253.711472
7/19/2022,258.980286
7/20/2022,261.714478
7/21/2022,264.279022
7/22/2022,259.808502
7/25/2022,258.281769
7/26/2022,251.36644
7/27/2022,268.170776
7/28/2022,275.824524
7/29/2022,280.145355
8/1/2022,277.421143
8/2/2022,274.237915
8/3/2022,281.871704
8/4/2022,283.049194
8/5/2022,282.31076
8/8/2022,279.726257
8/9/2022,281.702057
8/10/2022,288.547516
8/11/2022,286.412048
8/12/2022,291.291718
8/15/2022,292.848389
8/16/2022,292.089996
8/17/2022,291.320007
8/18/2022,290.170013
8/19/2022,286.149994
8/22/2022,277.75
8/23/2022,276.440002
8/24/2022,275.790009
8/25/2022,278.850006
8/26/2022,268.089996
8/29/2022,265.230011
8/30/2022,262.970001
8/31/2022,261.470001
9/1/2022,260.399994
9/2/2022,256.059998
9/6/2022,253.25
9/7/2022,258.089996
9/8/2022,258.519989
9/9/2022,264.459991
